familia,especie_ou_subespecie_variedade,categoria,lista_2014
Rubiaceae,Parachimarrhis breviloba,EN,0
Rubiaceae,Posoqueria bahiensis,VU,0
Rubiaceae,Posoqueria palustris,EN,0
Rubiaceae,Psychotria caudata,VU,0
Rubiaceae,Psychotria clavipes,EN,0
Rubiaceae,Psychotria fluminensis,VU,0
Rubiaceae,Psychotria formosa,VU,0
Rubiaceae,Psychotria glaziovii,VU,0
Rubiaceae,Psychotria loefgrenii,EN,1
Rubiaceae,Psychotria microcarpa,EN,1
Rubiaceae,Psychotria paludosa,EN,1
Rubiaceae,Psychotria subspathacea,VU,0
Rubiaceae,Psychotria tenuinervis,EN,0
Rubiaceae,Psychotria ulei,EN,0
Rubiaceae,Randia hebecarpa,EN,0
Rubiaceae,Randia itatiaiae,CR,0
Rubiaceae,Remijia asperula,VU,0
Rubiaceae,Retiniphyllum chloranthum,VU,0
Rubiaceae,Retiniphyllum pilosum,EN,0
Rubiaceae,Richardia schumannii,EN,1
Rubiaceae,Riodocea pulcherrima,EN,1
Rubiaceae,Rudgea amazonica,VU,0
Rubiaceae,Rudgea bracteata,EN,0
Rubiaceae,Rudgea coronata subsp. saint-hilairei,CR,1
Rubiaceae,Rudgea corymbulosa,EN,1
Rubiaceae,Rudgea erythrocarpa,EN,1
Rubiaceae,Rudgea hileiabaiana,EN,0
Rubiaceae,Rudgea insignis,VU,1
Rubiaceae,Rudgea jasminoides subsp. nervosa,VU,1
Rubiaceae,Rudgea mouririoides,EN,0
Rubiaceae,Rudgea nobilis,EN,0
Rubiaceae,Rudgea obtusa,VU,0
Rubiaceae,Rudgea pachyphylla,CR,1
Rubiaceae,Rudgea palicoureoides,VU,0
Rubiaceae,Rudgea parquioides subsp. caprifolium,CR,1
Rubiaceae,Rudgea parquioides subsp. hirsutissima,EN,1
Rubiaceae,Rudgea parvifolia,CR,1
Rubiaceae,Rudgea sessilis subsp. cipoana,EN,1
Rubiaceae,Rudgea vellerea,VU,0
Rubiaceae,Rustia angustifolia,EN,1
Rubiaceae,Rustia gracilis,EN,0
Rubiaceae,Rustia simpsonii,EN,0
Rubiaceae,Salzmannia arborea,VU,0
Rubiaceae,Simira eliezeriana,EN,0
Rubiaceae,Simira grazielae,CR,1
Rubiaceae,Simira hatschbachiorum,EN,1
Rubiaceae,Simira hexandra,EN,0
Rubiaceae,Simira paraensis,VU,0
Rubiaceae,Simira walteri,EN,0
Rubiaceae,Staelia hatschbachii,EN,1
Rubiaceae,Standleya erecta,CR,0
Rubiaceae,Standleya kuhlmanni,EN,1
Rubiaceae,Standleya limae,CR,0
Rubiaceae,Warszewiczia longistaminea,EN,0
Rutaceae,Andreadoxa flava,CR,1
Rutaceae,Angostura quinquefolia,VU,0
Rutaceae,Conchocarpus adenantherus,EN,0
Rutaceae,Conchocarpus albiflorus,EN,0
Rutaceae,Conchocarpus bellus,CR,1
Rutaceae,Conchocarpus cauliflorus,CR,1
Rutaceae,Conchocarpus coeruleus,EN,1
Rutaceae,Conchocarpus furcatus,CR,0
Rutaceae,Conchocarpus grandiflorus,EN,0
Rutaceae,Conchocarpus hamadryadicus,VU,0
Rutaceae,Conchocarpus macrocarpus,EN,0
Rutaceae,Conchocarpus marginatus,CR,1
Rutaceae,Conchocarpus minutiflorus,CR,0
Rutaceae,Conchocarpus ovatus,VU,0
Rutaceae,Conchocarpus santosii,CR,0
Rutaceae,Conchocarpus sordidus,CR,0
Rutaceae,Esenbeckia irwiniana,EN,1
Rutaceae,Esenbeckia oligantha,EN,0
Rutaceae,Euxylophora paraensis,EN,1
Rutaceae,Galipea carinata,CR,1
Rutaceae,Galipea revoluta,EN,0
Rutaceae,Hortia superba,VU,0
Rutaceae,Metrodorea maracasana,VU,1
Rutaceae,Neoraputia calliantha,EN,0
Rutaceae,Pilocarpus alatus,EN,1
Rutaceae,Pilocarpus carajaensis,EN,0
Rutaceae,Pilocarpus grandiflorus,VU,0
Rutaceae,Pilocarpus jaborandi,EN,1
Rutaceae,Pilocarpus microphyllus,VU,1
Rutaceae,Pilocarpus sulcatus,EN,0
Rutaceae,Pilocarpus trachylophus,EN,1
Rutaceae,Raulinoa echinata,VU,1
Rutaceae,Spiranthera speciosa,CR,1
Rutaceae,Ticorea froesii,VU,0
Rutaceae,Zanthoxylum retusum,EN,0
Rutaceae,Zanthoxylum unifoliolatum,EN,0
Sabiaceae,Meliosma chartacea,VU,0
Sabiaceae,Meliosma itatiaiae,VU,0
Salicaceae,Abatia angeliana,VU,1
Salicaceae,Abatia microphylla,EN,0
Salicaceae,Banara trinitatis,CR,0
Salicaceae,Casearia catharinensis,EN,0
Salicaceae,Casearia murceana,VU,0
Salicaceae,Xylosma glaberrima,VU,0
Santalaceae,Acanthosyris paulo-alvinii,CR,1
Sapindaceae,Alatococcus siqueirae,EN,0
Sapindaceae,Allophylus heterophyllus,VU,0
Sapindaceae,Cupania crassifolia,EN,0
Sapindaceae,Cupania fluminensis,EN,0
Sapindaceae,Cupania moraesiana,CR,0
Sapindaceae,Cupania radlkoferi,CR,0
Sapindaceae,Cupania schizoneura,CR,0
Sapindaceae,Matayba cristae,VU,0
Sapindaceae,Melicoccus espiritosantensis,EN,1
Sapindaceae,Paullinia marginata,EN,0
Sapindaceae,Porocystis acuminata,EN,0
Sapindaceae,Serjania divaricocca,CR,1
Sapindaceae,Serjania fluminensis,EN,0
Sapindaceae,Serjania hatschbachii,CR,1
Sapindaceae,Serjania littoralis,EN,0
Sapindaceae,Serjania tenuis,VU,0
Sapindaceae,Talisia ghilleana,EN,0
Sapindaceae,Talisia granulosa,CR,0
Sapindaceae,Talisia parviflora,VU,0
Sapindaceae,Toulicia stans,CR,0
Sapindaceae,Toulicia subsquamulata,VU,0
Sapindaceae,Urvillea glabra,VU,1
Sapotaceae,Chrysophyllum imperiale,EN,1
Sapotaceae,Chrysophyllum wilsonii,EN,0
Sapotaceae,Manilkara dardanoi,CR,1
Sapotaceae,Manilkara decrescens,VU,1
Sapotaceae,Manilkara maxima,EN,1
Sapotaceae,Micropholis splendens,EN,1
Sapotaceae,Pouteria atlantica,CR,0
Sapotaceae,Pouteria bapeba,EN,1
Sapotaceae,Pouteria bullata,EN,1
Sapotaceae,Pouteria butyrocarpa,CR,1
Sapotaceae,Pouteria citriodora,EN,0
Sapotaceae,Pouteria coelomatica,EN,1
Sapotaceae,Pouteria confusa,EN,0
Sapotaceae,Pouteria erythrochrysa,VU,0
Sapotaceae,Pouteria flavilatex,EN,0
Sapotaceae,Pouteria freitasii,VU,0
Sapotaceae,Pouteria macahensis,EN,1
Sapotaceae,Pouteria maxima,VU,0
Sapotaceae,Pouteria multiflora,EN,0
Sapotaceae,Pouteria pentamera,EN,0
Sapotaceae,Pouteria resinosa,EN,0
Sapotaceae,Pouteria stylifera,EN,0
Sapotaceae,Pouteria velutinicarpa,CR,0
Sapotaceae,Pradosia granulosa,EN,1
Sapotaceae,Pradosia kuhlmannii,EN,1
Sapotaceae,Pradosia lahoziana,CR,0
Sapotaceae,Pradosia longipedicellata,EN,0
Sapotaceae,Pradosia restingae,EN,0
Sapotaceae,Sarcaulus vestitus,VU,1
Scrophulariaceae,Buddleja speciosissima,EN,1
Selaginellaceae,Selaginella mendoncae,VU,1
Seligeriaceae,Brachydontium notorogenes,CR,0
Simaroubaceae,Castela tweedii,EN,1
Simaroubaceae,Homalolepis cavalcantei,EN,0
Simaroubaceae,Homalolepis docensis,CR,0
Simaroubaceae,Homalolepis floribunda,CR,0
Simaroubaceae,Homalolepis glabra,VU,1
Simaroubaceae,Homalolepis insignis,EN,0
Simaroubaceae,Homalolepis maiana,CR,0
Simaroubaceae,Homalolepis planaltina,CR,0
Simaroubaceae,Homalolepis pumila,VU,0
Simaroubaceae,Homalolepis salubris,CR,1
Simaroubaceae,Homalolepis suaveolens,CR,1
Simaroubaceae,Homalolepis warmingiana,EN,1
Smilacaceae,Smilax lappacea,EN,1
Smilacaceae,Smilax lutescens,EN,1
Smilacaceae,Smilax muscosa,VU,1
Smilacaceae,Smilax spicata,EN,1
Smilacaceae,Smilax subsessiliflora,EN,1
Solanaceae,Athenaea angustifolia,EN,0
Solanaceae,Athenaea sellowiana,EN,0
Solanaceae,Calibrachoa eglandulata,EN,1
Solanaceae,Calibrachoa elegans,EN,1
Solanaceae,Calibrachoa humilis,EN,1
Solanaceae,Calibrachoa spathulata,VU,1
Solanaceae,Capsicum friburgense,EN,0
Solanaceae,Lycianthes repens,EN,1
Solanaceae,Nicotiana mutabilis,VU,1
Solanaceae,Nierembergia pinifolia,CR,1
Solanaceae,Petunia bonjardinensis,EN,1
Solanaceae,Petunia exserta,EN,1
Solanaceae,Petunia mantiqueirensis,EN,1
Solanaceae,Petunia reitzii,CR,1
Solanaceae,Petunia saxicola,CR,1
Solanaceae,Schwenckia curviflora,EN,1
Solanaceae,Schwenckia nova-veneciana,CR,1
Solanaceae,Solanum anisocladum,VU,0
Solanaceae,Solanum arenarium,EN,1
Solanaceae,Solanum bahianum,EN,1
Solanaceae,Solanum friburgense,VU,0
Solanaceae,Solanum gertii,EN,0
Solanaceae,Solanum graveolens,EN,1
Solanaceae,Solanum jabrense,EN,1
Solanaceae,Solanum kleinii,EN,0
Solanaceae,Solanum pabstii,EN,0
Solanaceae,Solanum pachimatium,VU,0
Solanaceae,Solanum paralum,EN,1
Solanaceae,Solanum psilophyllum,EN,0
Solanaceae,Solanum restingae,EN,1
Solanaceae,Solanum santosii,VU,1
Solanaceae,Solanum spissifolium,CR,1
Solanaceae,Solanum viscosissimum,EN,1
Styracaceae,Styrax aureus,EN,0
Styracaceae,Styrax pauciflorus,CR,0
Symplocaceae,Symplocos angulata,CR,0
Symplocaceae,Symplocos atlantica,EN,0
Symplocaceae,Symplocos corymboclados,EN,1
Symplocaceae,Symplocos dasyphylla,EN,0
Symplocaceae,Symplocos glaberrima,EN,0
Symplocaceae,Symplocos incrassata,EN,0
Symplocaceae,Symplocos inopinata,EN,0
Symplocaceae,Symplocos itatiaiae,EN,1
Symplocaceae,Symplocos kleinii,VU,0
Symplocaceae,Symplocos microstyla,CR,0
Symplocaceae,Symplocos neglecta,CR,1
Symplocaceae,Symplocos organensis,EN,1
Symplocaceae,Symplocos pycnobotrya,EN,0
Symplocaceae,Symplocos rhamnifolia,CR,1
Symplocaceae,Symplocos rizzinii,CR (PEX),0
Thelypteridaceae,Amauropelta novaeana,CR,1
Thelypteridaceae,Goniopteris cutiataensis,EN,1
Thelypteridaceae,Goniopteris littoralis,EN,1
Thelypteridaceae,Goniopteris montana,VU,1
Thelypteridaceae,Goniopteris multigemmifera,CR,1
Thelypteridaceae,Goniopteris refracta,EN,0
Thymelaeaceae,Daphnopsis filipedunculata,EN,0
Thymelaeaceae,Daphnopsis pseudosalix,EN,0
Thymelaeaceae,Funifera brasiliensis,VU,0
Thymelaeaceae,Funifera insulae,CR,0
Trigoniaceae,Trigonia littoralis,EN,0
Trigoniaceae,Trigoniodendron spiritusanctense,EN,1
Tropaeolaceae,Tropaeolum warmingianum,EN,1
Urticaceae,Coussapoa curranii,EN,0
Urticaceae,Coussapoa floccosa,EN,0
Urticaceae,Coussapoa pachyphylla,EN,0
Urticaceae,Pilea aparadensis,CR,1
Urticaceae,Pilea flammula,VU,1
Urticaceae,Pourouma formicarum,EN,0
Velloziaceae,Barbacenia brevifolia,EN,0
Velloziaceae,Barbacenia delicatula,EN,1
Velloziaceae,Barbacenia exscapa,CR,1
Velloziaceae,Barbacenia fannieae,VU,0
Velloziaceae,Barbacenia gaveensis,CR,0
Velloziaceae,Barbacenia glutinosa,CR,1
Velloziaceae,Barbacenia gounelleana,EN,1
Velloziaceae,Barbacenia longiscapa,CR,1
Velloziaceae,Barbacenia paranaensis,EN,1
Velloziaceae,Barbacenia pungens,CR,1
Velloziaceae,Barbacenia riparia,CR,1
Velloziaceae,Barbacenia rodriguesii,EN,1
Velloziaceae,Barbacenia seubertiana,EN,0
Velloziaceae,Barbacenia spectabilis,EN,1
Velloziaceae,Barbacenia spiralis,EN,1
Velloziaceae,Vellozia alata,EN,1
Velloziaceae,Vellozia armata,EN,1
Velloziaceae,Vellozia barbata,EN,1
Velloziaceae,Vellozia canelinha,CR,1
Velloziaceae,Vellozia gigantea,EN,1
Velloziaceae,Vellozia glabra,EN,1
Velloziaceae,Vellozia hatschbachii,EN,1
Velloziaceae,Vellozia lilacina,EN,1
Velloziaceae,Vellozia metzgerae,EN,1
Velloziaceae,Vellozia nuda,EN,1
