"grupo" "ordem" "familia" "especie_ou_subespecie" "categoria" "lista_2014"
"1186" "peixes" "Siluriformes" "Loricariidae" "Ancistrus cryptophthalmus" "EN" 1
"1187" "peixes" "Siluriformes" "Loricariidae" "Ancistrus formoso" "VU" 1
"1188" "peixes" "Siluriformes" "Loricariidae" "Ancistrus minutus" "EN" 1
"1189" "peixes" "Siluriformes" "Loricariidae" "Baryancistrus longipinnis" "CR" 1
"1190" "peixes" "Siluriformes" "Loricariidae" "Baryancistrus niveatus" "CR" 1
"1191" "peixes" "Siluriformes" "Loricariidae" "Delturus parahybae" "CR" 1
"1192" "peixes" "Siluriformes" "Loricariidae" "Harttia depressa" "EN" 1
"1193" "peixes" "Siluriformes" "Loricariidae" "Harttia dissidens" "VU" 1
"1194" "peixes" "Siluriformes" "Loricariidae" "Harttia panara" "VU" 0
"1195" "peixes" "Siluriformes" "Loricariidae" "Harttia villasboas" "VU" 0
"1196" "peixes" "Siluriformes" "Loricariidae" "Hemiancistrus megalopteryx" "EN" 1
"1197" "peixes" "Siluriformes" "Loricariidae" "Hypancistrus zebra" "CR" 1
"1198" "peixes" "Siluriformes" "Loricariidae" "Hypostomus subcarinatus" "CR" 0
"1199" "peixes" "Siluriformes" "Loricariidae" "Isbrueckerichthys saxicola" "EN" 1
"1200" "peixes" "Siluriformes" "Loricariidae" "Leporacanthicus joselimai" "VU" 1
"1201" "peixes" "Siluriformes" "Loricariidae" "Lithoxus lithoides" "VU" 1
"1202" "peixes" "Siluriformes" "Loricariidae" "Loricaria coximensis" "CR" 1
"1203" "peixes" "Siluriformes" "Loricariidae" "Microlepidogaster perforatus" "CR" 1
"1204" "peixes" "Siluriformes" "Loricariidae" "Neoplecostomus botucatu" "VU" 1
"1205" "peixes" "Siluriformes" "Loricariidae" "Otothyris juquiae" "CR" 1
"1206" "peixes" "Siluriformes" "Loricariidae" "Parancistrus nudiventris" "EN" 1
"1207" "peixes" "Siluriformes" "Loricariidae" "Pareiorhaphis nasuta" "CR" 1
"1208" "peixes" "Siluriformes" "Loricariidae" "Pareiorhaphis scutula" "EN" 1
"1209" "peixes" "Siluriformes" "Loricariidae" "Parotocinclus spilurus" "EN" 1
"1210" "peixes" "Siluriformes" "Loricariidae" "Plesioptopoma curvidens" "CR" 0
"1211" "peixes" "Siluriformes" "Loricariidae" "Pogonopoma obscurum" "EN" 1
"1212" "peixes" "Siluriformes" "Loricariidae" "Pogonopoma parahybae" "EN" 1
"1213" "peixes" "Siluriformes" "Loricariidae" "Pseudotocinclus juquiae" "CR" 1
"1214" "peixes" "Siluriformes" "Loricariidae" "Pseudotocinclus tietensis" "EN" 1
"1215" "peixes" "Siluriformes" "Loricariidae" "Scobinancistrus aureatus" "VU" 1
"1216" "peixes" "Siluriformes" "Loricariidae" "Scobinancistrus pariolispos" "VU" 1
"1217" "peixes" "Siluriformes" "Pimelodidae" "Aguarunichthys tocantinsensis" "EN" 1
"1218" "peixes" "Siluriformes" "Pimelodidae" "Conorhynchos conirostris" "EN" 1
"1219" "peixes" "Siluriformes" "Pimelodidae" "Pimelodus joannis" "VU" 1
"1220" "peixes" "Siluriformes" "Pimelodidae" "Pimelodus stewartii" "VU" 1
"1221" "peixes" "Siluriformes" "Pimelodidae" "Pseudoplatystoma corruscans" "VU" 0
"1222" "peixes" "Siluriformes" "Pimelodidae" "Steindachneridion amblyurum" "CR" 1
"1223" "peixes" "Siluriformes" "Pimelodidae" "Steindachneridion doceanum" "CR" 1
"1224" "peixes" "Siluriformes" "Pimelodidae" "Steindachneridion melanodermatum" "EN" 1
"1225" "peixes" "Siluriformes" "Pimelodidae" "Steindachneridion parahybae" "EN" 1
"1226" "peixes" "Siluriformes" "Pimelodidae" "Steindachneridion scriptum" "EN" 1
"1227" "peixes" "Siluriformes" "Pseudopimelodidae" "Lophiosilurus alexandri" "VU" 1
"1228" "peixes" "Siluriformes" "Pseudopimelodidae" "Microglanis maculatus" "CR" 0
"1229" "peixes" "Siluriformes" "Pseudopimelodidae" "Microglanis robustus" "CR" 1
"1230" "peixes" "Siluriformes" "Trichomycteridae" "Cambeva crassicaudata" "EN" 1
"1231" "peixes" "Siluriformes" "Trichomycteridae" "Cambeva igobi" "VU" 1
"1232" "peixes" "Siluriformes" "Trichomycteridae" "Cambeva mboycy" "EN" 1
"1233" "peixes" "Siluriformes" "Trichomycteridae" "Cambeva paolence" "EN" 1
"1234" "peixes" "Siluriformes" "Trichomycteridae" "Cambeva papillifera" "EN" 1
"1235" "peixes" "Siluriformes" "Trichomycteridae" "Cambeva pascuali" "CR" 0
"1236" "peixes" "Siluriformes" "Trichomycteridae" "Cambeva tropeiro" "CR" 1
"1237" "peixes" "Siluriformes" "Trichomycteridae" "Glaphyropoma spinosum" "VU" 1
"1238" "peixes" "Siluriformes" "Trichomycteridae" "Ituglanis bambui" "CR" 1
"1239" "peixes" "Siluriformes" "Trichomycteridae" "Ituglanis cahyensis" "EN" 1
"1240" "peixes" "Siluriformes" "Trichomycteridae" "Ituglanis epikarsticus" "VU" 1
"1241" "peixes" "Siluriformes" "Trichomycteridae" "Ituglanis mambai" "EN" 1
"1242" "peixes" "Siluriformes" "Trichomycteridae" "Ituglanis passensis" "VU" 1
"1243" "peixes" "Siluriformes" "Trichomycteridae" "Ituglanis ramiroi" "VU" 1
"1244" "peixes" "Siluriformes" "Trichomycteridae" "Listrura camposi" "CR" 1
"1245" "peixes" "Siluriformes" "Trichomycteridae" "Listrura nematopteryx" "CR" 1
"1246" "peixes" "Siluriformes" "Trichomycteridae" "Microcambeva draco" "EN" 1
"1247" "peixes" "Siluriformes" "Trichomycteridae" "Trichogenes claviger" "CR" 1
"1248" "peixes" "Siluriformes" "Trichomycteridae" "Trichomycterus dali" "VU" 1
"1249" "peixes" "Siluriformes" "Trichomycteridae" "Trichomycterus itacarambiensis" "CR" 1
"1250" "peixes" "Siluriformes" "Trichomycteridae" "Trichomycterus rubbioli" "VU" 1
"1251" "peixes" "Siluriformes" "Trichomycteridae" "Trichomycterus triguttatus" "CR" 1
"1252" "peixes" "Squatiniformes" "Squatinidae" "Squatina argentina" "CR" 1
"1253" "peixes" "Squatiniformes" "Squatinidae" "Squatina guggenheim" "CR" 1
"1254" "peixes" "Squatiniformes" "Squatinidae" "Squatina occulta" "CR" 1
"1255" "peixes" "Syngnathiformes" "Syngnathidae" "Hippocampus erectus" "VU" 1
"1256" "peixes" "Syngnathiformes" "Syngnathidae" "Hippocampus patagonicus" "VU" 1
"1257" "peixes" "Syngnathiformes" "Syngnathidae" "Hippocampus reidi" "VU" 1
"1258" "peixes" "Torpediniformes" "Narcinidae" "Narcine brasiliensis" "VU" 0
